time,wx,wy,wz,a0,a1,a2,a3
2.227999999999916270e+02,1.011195455562344941e-01,-1.499639324115562347e-02,7.159884142854479328e-02,6.253877099921107963e-01,-6.869999888314761716e-01,-1.687104919879302278e-01,-3.293296182088176760e-01
2.228999999999916213e+02,1.011442888544366314e-01,-1.469334708975184728e-02,7.163041484684640192e-02,6.299053061187156466e-01,-6.846701256835476812e-01,-1.683716513440336460e-01,-3.257255153402099368e-01
2.229999999999916156e+02,1.011685428323818997e-01,-1.439009311593550562e-02,7.166135780122728782e-02,6.344022596329992325e-01,-6.823081579797551921e-01,-1.680160388341375710e-01,-3.221179306112956220e-01
2.230999999999916099e+02,1.011923064968164448e-01,-1.408663539181597389e-02,7.169166939507087832e-02,6.388783555738448694e-01,-6.799142324814527738e-01,-1.676436063632683326e-01,-3.185069928493478031e-01
2.231999999999916042e+02,1.012155788736958800e-01,-1.378297800010229619e-02,7.172134874900273904e-02,6.433333797518214769e-01,-6.774884976705370931e-01,-1.672543069371080771e-01,-3.148928307094410184e-01
2.232999999999915985e+02,1.012383590082626267e-01,-1.347912503390342326e-02,7.175039500096419554e-02,6.477671187616348414e-01,-6.750311037402363379e-01,-1.668480946679067045e-01,-3.112755726686202151e-01
2.233999999999915929e+02,1.012606459651218538e-01,-1.317508059652726209e-02,7.177880730628449779e-02,6.521793599945447939e-01,-6.725422025857701325e-01,-1.664249247803103182e-01,-3.076553470200950047e-01
2.234999999999915872e+02,1.012824388283159460e-01,-1.287084880127855116e-02,7.180658483775169409e-02,6.565698916507527461e-01,-6.700219477948853308e-01,-1.659847536171069060e-01,-3.040322818674606742e-01
2.235999999999915815e+02,1.013037367013975426e-01,-1.256643377125559770e-02,7.183372678568208936e-02,6.609385027517554745e-01,-6.674704946382670201e-01,-1.655275386448883945e-01,-3.004065051189468427e-01
2.236999999999915758e+02,1.013245387075011328e-01,-1.226183963914588039e-02,7.186023235798831565e-02,6.652849831526632673e-01,-6.648880000598249573e-01,-1.650532384596273550e-01,-2.967781444816923186e-01
2.237999999999915701e+02,1.013448439894131109e-01,-1.195707054702055232e-02,7.188610078024600114e-02,6.696091235544842091e-01,-6.622746226668563274e-01,-1.645618127921686380e-01,-2.931473274560485454e-01
2.238999999999915644e+02,1.013646517096404437e-01,-1.165213064612786661e-02,7.191133129575907890e-02,6.739107155163709395e-01,-6.596305227200874866e-01,-1.640532225136350775e-01,-2.895141813299112465e-01
2.239999999999915588e+02,1.013839610504777833e-01,-1.134702409668553701e-02,7.193592316562359701e-02,6.781895514678299985e-01,-6.569558621235923601e-01,-1.635274296407460415e-01,-2.858788331730802157e-01
2.240999999999915531e+02,1.014027712140730814e-01,-1.104175506767206619e-02,7.195987566879016861e-02,6.824454247208925350e-01,-6.542508044145903812e-01,-1.629843973410488867e-01,-2.822414098316488595e-01
2.241999999999915474e+02,1.014210814224917462e-01,-1.073632773661705939e-02,7.198318810212495089e-02,6.866781294822452697e-01,-6.515155147531254132e-01,-1.624240899380618997e-01,-2.786020379224227184e-01
2.242999999999915417e+02,1.014388909177791759e-01,-1.043074628939055087e-02,7.200585978046916691e-02,6.908874608653197136e-01,-6.487501599116236584e-01,-1.618464729163286153e-01,-2.749608438273680178e-01
2.243999999999915360e+02,1.014561989620218624e-01,-1.012501491999135556e-02,7.202789003669719803e-02,6.950732149023405304e-01,-6.459549082643343265e-01,-1.612515129263827340e-01,-2.713179536880908072e-01
2.244999999999915303e+02,1.014730048374068855e-01,-9.819137830334485548e-03,7.204927822177321917e-02,6.992351885563301561e-01,-6.431299297766526202e-01,-1.606391777896226669e-01,-2.676734934003463517e-01
2.245999999999915246e+02,1.014893078462799081e-01,-9.513119230037642149e-03,7.207002370480632136e-02,7.033731797330693425e-01,-6.402753959943262574e-01,-1.600094365030957366e-01,-2.640275886085803880e-01
2.246999999999915190e+02,1.015051073112015617e-01,-9.206963336206809220e-03,7.209012587310417719e-02,7.074869872930121817e-01,-6.373914800325451990e-01,-1.593622592441903962e-01,-2.603803647005008548e-01
2.247999999999915133e+02,1.015204025750022915e-01,-8.900674373220982677e-03,7.210958413222522123e-02,7.115764110631555006e-01,-6.344783565649185775e-01,-1.586976173752371322e-01,-2.567319468016826534e-01
2.248999999999915076e+02,1.015351930008356607e-01,-8.594256572516041290e-03,7.212839790602929013e-02,7.156412518488592944e-01,-6.315362018123351628e-01,-1.580154834480161363e-01,-2.530824597702039380e-01
2.249999999999915019e+02,1.015494779722299762e-01,-8.287714172367796964e-03,7.214656663672686099e-02,7.196813114456207527e-01,-6.285651935317131400e-01,-1.573158312081723020e-01,-2.494320281913153248e-01
2.250999999999914962e+02,1.015632568931384289e-01,-7.981051417674247042e-03,7.216408978492661053e-02,7.236963926507976597e-01,-6.255655110046370870e-01,-1.565986355995362123e-01,-2.457807763721427396e-01
2.251999999999914905e+02,1.015765291879875409e-01,-7.674272559737052926e-03,7.218096682968162814e-02,7.276862992752807235e-01,-6.225373350258833760e-01,-1.558638727683506753e-01,-2.421288283364227412e-01
2.252999999999914849e+02,1.015892943017240868e-01,-7.367381856042261486e-03,7.219719726853397745e-02,7.316508361551150585e-01,-6.194808478918364392e-01,-1.551115200674025862e-01,-2.384763078192725927e-01
2.253999999999914792e+02,1.016015516998603485e-01,-7.060383570040306561e-03,7.221278061755775912e-02,7.355898091630681535e-01,-6.163962333887952338e-01,-1.543415560600590597e-01,-2.348233382619939191e-01
2.254999999999914735e+02,1.016133008685177613e-01,-6.753281970925307902e-03,7.222771641140067478e-02,7.395030252201452159e-01,-6.132836767811724599e-01,-1.535539605242079164e-01,-2.311700428069115854e-01
2.255999999999914678e+02,1.016245413144689219e-01,-6.446081333413696164e-03,7.224200420332398120e-02,7.433902923070494495e-01,-6.101433647995871956e-01,-1.527487144561013865e-01,-2.275165442922471304e-01
2.256999999999914621e+02,1.016352725651779865e-01,-6.138785937522185654e-03,7.225564356524090404e-02,7.472514194755842665e-01,-6.069754856288487321e-01,-1.519258000741025849e-01,-2.238629652470272569e-01
2.257999999999914564e+02,1.016454941688394176e-01,-5.831400068345121701e-03,7.226863408775352493e-02,7.510862168600022093e-01,-6.037802288958395991e-01,-1.510852008223349530e-01,-2.202094278860286247e-01
2.258999999999914507e+02,1.016552056944150656e-01,-5.523928015831233891e-03,7.228097538018807278e-02,7.548944956882934765e-01,-6.005577856572921203e-01,-1.502269013742332515e-01,-2.165560541047584775e-01
2.259999999999914451e+02,1.016644067316696404e-01,-5.216374074559809032e-03,7.229266707062864672e-02,7.586760682934166056e-01,-5.973083483874631616e-01,-1.493508876359962434e-01,-2.129029654744714339e-01
2.260999999999914394e+02,1.016730968912044480e-01,-4.908742543516321152e-03,7.230370880594937100e-02,7.624307481244678719e-01,-5.940321109657060727e-01,-1.484571467499400388e-01,-2.092502832372230281e-01
2.261999999999914337e+02,1.016812758044895737e-01,-4.601037725867536746e-03,7.231410025184493995e-02,7.661583497577917345e-01,-5.907292686639439294e-01,-1.475456670977524365e-01,-2.055981283009605531e-01
2.262999999999914280e+02,1.016889431238942598e-01,-4.293263928736128221e-03,7.232384109285965035e-02,7.698586889080278883e-01,-5.874000181340425231e-01,-1.466164383036470398e-01,-2.019466212346512080e-01
2.263999999999914223e+02,1.016960985227157582e-01,-3.985425462974811171e-03,7.233293103241474065e-02,7.735315824390954775e-01,-5.840445573950839853e-01,-1.456694512374171746e-01,-1.982958822634478258e-01
2.264999999999914166e+02,1.017027416952063917e-01,-3.677526642940044492e-03,7.234136979283420366e-02,7.771768483751136936e-01,-5.806630858205450441e-01,-1.447046980173888886e-01,-1.946460312638927381e-01
2.265999999999914110e+02,1.017088723565989644e-01,-3.369571786265308528e-03,7.234915711536900329e-02,7.807943059112575357e-01,-5.772558041253780248e-01,-1.437221720132730030e-01,-1.909971877591601364e-01
2.266999999999914053e+02,1.017144902431305342e-01,-3.061565213633995943e-03,7.235629276021962597e-02,7.843837754245475136e-01,-5.738229143529978149e-01,-1.427218678489154124e-01,-1.873494709143369297e-01
2.267999999999913996e+02,1.017195951120644093e-01,-2.753511248551933528e-03,7.236277650655709159e-02,7.879450784845716260e-01,-5.703646198621741270e-01,-1.417037814049453837e-01,-1.837029995317427111e-01
2.268999999999913939e+02,1.017241867417105344e-01,-2.445414217119570941e-03,7.236860815254232693e-02,7.914780378641407266e-01,-5.668811253138326123e-01,-1.406679098213216572e-01,-1.800578920462889143e-01
2.269999999999913882e+02,1.017282649314441290e-01,-2.137278447803854162e-03,7.237378751534394306e-02,7.949824775498748330e-01,-5.633726366577634925e-01,-1.396142514997758266e-01,-1.764142665208778549e-01
2.270999999999913825e+02,1.017318295017226454e-01,-1.829108271209815752e-03,7.237831443115433361e-02,7.984582227527188270e-01,-5.598393611192412633e-01,-1.385428061061524940e-01,-1.727722406418412404e-01
2.271999999999913769e+02,1.017348802941009933e-01,-1.520908019851907513e-03,7.238218875520426032e-02,8.019050999183876538e-01,-5.562815071855540250e-01,-1.374535745726461755e-01,-1.691319317144191758e-01
2.272999999999913712e+02,1.017374171712451397e-01,-1.212682027925100249e-03,7.238541036177570387e-02,8.053229367377410242e-01,-5.526992845924469933e-01,-1.363465590999345389e-01,-1.654934566582796918e-01
2.273999999999913655e+02,1.017394400169438912e-01,-9.044346310757792745e-04,7.238797914421318813e-02,8.087115621570835078e-01,-5.490929043104779694e-01,-1.352217631592073921e-01,-1.618569320030786851e-01
2.274999999999913598e+02,1.017409487361190523e-01,-5.961701661724640600e-04,7.238989501493343914e-02,8.120708063883934624e-01,-5.454625785312892106e-01,-1.340791914940915874e-01,-1.582224738840613265e-01
2.275999999999913541e+02,1.017419432548338637e-01,-2.878929710763739763e-04,7.239115790543337869e-02,8.154005009194749132e-01,-5.418085206537941456e-01,-1.329188501224710939e-01,-1.545901980377044072e-01
2.276999999999913484e+02,1.017424235202996630e-01,2.039261558812755512e-05,7.239176776629654975e-02,8.187004785240364901e-01,-5.381309452702822682e-01,-1.317407463382023469e-01,-1.509602197974005133e-01
2.277999999999913427e+02,1.017423895008809365e-01,3.286822546631868141e-04,7.239172456719791815e-02,8.219705732716925395e-01,-5.344300681524426500e-01,-1.305448887127242941e-01,-1.473326540891838621e-01
2.278999999999913371e+02,1.017418411860985389e-01,6.369716066871841708e-04,7.239102829690699514e-02,8.252106205378874071e-01,-5.307061062373067406e-01,-1.293312870965631078e-01,-1.437076154274982420e-01
2.279999999999913314e+02,1.017407785866313308e-01,9.452563321245010825e-04,7.238967896328933616e-02,8.284204570137421175e-01,-5.269592776131135636e-01,-1.280999526207311501e-01,-1.400852179110072815e-01
2.280999999999913257e+02,1.017392017343159566e-01,1.253532091595302433e-03,7.238767659330645754e-02,8.315999207158223383e-01,-5.231898015050968631e-01,-1.268508976980202985e-01,-1.364655752184475157e-01
2.281999999999913200e+02,1.017371106821450544e-01,1.561794546105309874e-03,7.238502123301408797e-02,8.347488509958249647e-01,-5.193978982611957562e-01,-1.255841360241888582e-01,-1.328488006045237535e-01
2.282999999999913143e+02,1.017345055042636337e-01,1.870039357275535752e-03,7.238171294755875451e-02,8.378670885501864340e-01,-5.155837893376918890e-01,-1.242996825790424892e-01,-1.292350068958480758e-01
2.283999999999913086e+02,1.017313862959637882e-01,2.178262187571953015e-03,7.237775182117284212e-02,8.409544754296076619e-01,-5.117476972847717631e-01,-1.229975536274084957e-01,-1.256243064869217441e-01
2.284999999999913030e+02,1.017277531736777152e-01,2.486458700535073511e-03,7.237313795716791842e-02,8.440108550484972660e-01,-5.078898457320175641e-01,-1.216777667200034524e-01,-1.220168113361605744e-01
2.285999999999912973e+02,1.017236062749689723e-01,2.794624561009407225e-03,7.236787147792646258e-02,8.470360721943330784e-01,-5.040104593738280458e-01,-1.203403406941942894e-01,-1.184126329619643869e-01
2.286999999999912916e+02,1.017189457585220697e-01,3.102755435372776035e-03,7.236195252489199814e-02,8.500299730369360596e-01,-5.001097639547682494e-01,-1.189852956746519641e-01,-1.148118824388297959e-01
2.287999999999912859e+02,1.017137718041303263e-01,3.410846991765454413e-03,7.235538125855758840e-02,8.529924051376635008e-01,-4.961879862548531084e-01,-1.176126530738985654e-01,-1.112146703935077280e-01
2.288999999999912802e+02,1.017080846126820481e-01,3.718894900319112164e-03,7.234815785845266634e-02,8.559232174585147401e-01,-4.922453540747634415e-01,-1.162224355927468922e-01,-1.076211070012048771e-01
2.289999999999912745e+02,1.017018844061449295e-01,4.026894833385530337e-03,7.234028252312831031e-02,8.588222603711496150e-01,-4.882820962209961646e-01,-1.148146672206327018e-01,-1.040313019818296519e-01
2.290999999999912689e+02,1.016951714275488305e-01,4.334842465765063012e-03,7.233175547014082662e-02,8.616893856658216500e-01,-4.842984424909522190e-01,-1.133893732358398077e-01,-1.004453645962831432e-01
2.291999999999912632e+02,1.016879459409668479e-01,4.642733474934821955e-03,7.232257693603377779e-02,8.645244465602219819e-01,-4.802946236579607175e-01,-1.119465802056175130e-01,-9.686340364279466542e-02
2.292999999999912575e+02,1.016802082314946093e-01,4.950563541276550329e-03,7.231274717631837323e-02,8.673272977082354673e-01,-4.762708714562424173e-01,-1.104863159861904781e-01,-9.328552745330252749e-02
2.293999999999912518e+02,1.016719586052279856e-01,5.258328348304170709e-03,7.230226646545222235e-02,8.700977952086065281e-01,-4.722274185658138501e-01,-1.090086097226610762e-01,-8.971184388987997471e-02
2.294999999999912461e+02,1.016631973892389990e-01,5.566023582890965334e-03,7.229113509681653338e-02,8.728357966135150692e-01,-4.681644985973324458e-01,-1.075134918488040020e-01,-8.614246034120645601e-02
2.295999999999912404e+02,1.016539249315501353e-01,5.873644935496377326e-03,7.227935338269167453e-02,8.755411609370618020e-01,-4.640823460768857545e-01,-1.060009940867532863e-01,-8.257748371908459062e-02
2.296999999999912347e+02,1.016441416011069215e-01,6.181188100392395572e-03,7.226692165423109770e-02,8.782137486636624191e-01,-4.599811964307251588e-01,-1.044711494465816598e-01,-7.901702045500280658e-02
2.297999999999912291e+02,1.016338477877488516e-01,6.488648775889500724e-03,7.225384026143377714e-02,8.808534217563470659e-01,-4.558612859699444075e-01,-1.029239922257719486e-01,-7.546117649674363714e-02
2.298999999999912234e+02,1.016230439021785920e-01,6.796022664562147153e-03,7.224010957311489955e-02,8.834600436649701072e-01,-4.517228518751075783e-01,-1.013595580085811937e-01,-7.191005730503834126e-02
2.299999999999912177e+02,1.016117303759295765e-01,7.103305473473756591e-03,7.222572997687512486e-02,8.860334793343230819e-01,-4.475661321808241389e-01,-9.977788366529677377e-02,-6.836376785026730685e-02
2.300999999999912120e+02,1.015999076613319091e-01,7.410492914401189610e-03,7.221070187906812599e-02,8.885735952121556203e-01,-4.433913657602758240e-01,-9.817900735138510027e-02,-6.482241260920698633e-02
2.301999999999912063e+02,1.015875762314765868e-01,7.717580704058675869e-03,7.219502570476667158e-02,8.910802592570994385e-01,-4.391987923096942747e-01,-9.656296850653257879e-02,-6.128609556182306600e-02
2.302999999999912006e+02,1.015747365801780988e-01,8.024564564321177984e-03,7.217870189772701561e-02,8.935533409464979648e-01,-4.349886523327926025e-01,-9.492980785357922613e-02,-5.775492018811015371e-02
2.303999999999911950e+02,1.015613892219353331e-01,8.331440222447155167e-03,7.216173092035181591e-02,8.959927112841387098e-01,-4.307611871251513236e-01,-9.327956739734474811e-02,-5.422898946497806821e-02
2.304999999999911893e+02,1.015475346918909144e-01,8.638203411300712786e-03,7.214411325365142902e-02,8.983982428078887139e-01,-4.265166387585607177e-01,-9.161229042334725903e-02,-5.070840586318485499e-02
2.305999999999911836e+02,1.015331735457888351e-01,8.944849869573102269e-03,7.212584939720370625e-02,9.007698095972330732e-01,-4.222552500653209417e-01,-8.992802149641487830e-02,-4.719327134431665349e-02
2.306999999999911779e+02,1.015183063599304769e-01,9.251375342003549662e-03,7.210693986911217990e-02,9.031072872807136553e-01,-4.179772646225005661e-01,-8.822680645918996867e-02,-4.368368735781434642e-02
2.307999999999911722e+02,1.015029337311290081e-01,9.557775579599390309e-03,7.208738520596270904e-02,9.054105530432712268e-01,-4.136829267361570306e-01,-8.650869243052669577e-02,-4.017975483804733100e-02
2.308999999999911665e+02,1.014870562766621853e-01,9.864046339855476672e-03,7.206718596277864042e-02,9.076794856334855499e-01,-4.093724814255178535e-01,-8.477372780378138184e-02,-3.668157420143426661e-02
2.309999999999911608e+02,1.014706746342235316e-01,1.017018338697284890e-02,7.204634271297441495e-02,9.099139653707177811e-01,-4.050461744071262582e-01,-8.302196224499641675e-02,-3.318924534361101381e-02
2.310999999999911552e+02,1.014537894618718628e-01,1.047618249207662479e-02,7.202485604830760613e-02,9.121138741521500615e-01,-4.007042520789513840e-01,-8.125344669097744887e-02,-2.970286763664576127e-02
2.311999999999911495e+02,1.014364014379793150e-01,1.078203943343309518e-02,7.200272657882948735e-02,9.142790954597268538e-01,-3.963469615044655781e-01,-7.946823334726438315e-02,-2.622253992630146913e-02
2.312999999999911438e+02,1.014185112611777073e-01,1.108774999666600758e-02,7.197995493283411428e-02,9.164095143669899191e-01,-3.919745503966886035e-01,-7.766637568599596420e-02,-2.274836052934554528e-02
2.313999999999911381e+02,1.014001196503033636e-01,1.139330997497199280e-02,7.195654175680581133e-02,9.185050175458177035e-01,-3.875872671022032034e-01,-7.584792844366876341e-02,-1.928042723090706706e-02
2.314999999999911324e+02,1.013812273443403245e-01,1.169871516933512941e-02,7.193248771536529806e-02,9.205654932730554796e-01,-3.831853605851398559e-01,-7.401294761879000095e-02,-1.581883728188126018e-02
2.315999999999911267e+02,1.013618351023620606e-01,1.200396138874061311e-02,7.190779349121419195e-02,9.225908314370455665e-01,-3.787690804111345511e-01,-7.216149046942510470e-02,-1.236368739638154211e-02
2.316999999999911211e+02,1.013419437034715903e-01,1.230904445038751190e-02,7.188245978507812328e-02,9.245809235440543006e-01,-3.743386767312614216e-01,-7.029361551063999236e-02,-8.915073749239039655e-03
2.317999999999911154e+02,1.013215539467400145e-01,1.261396017990057752e-02,7.185648731564837910e-02,9.265356627245920906e-01,-3.698944002659394492e-01,-6.840938251183813212e-02,-5.473091973549618766e-03
2.318999999999911097e+02,1.013006666511436366e-01,1.291870441154109074e-02,7.182987681952203440e-02,9.284549437396323324e-01,-3.654365022888174663e-01,-6.650885249399318688e-02,-2.037837158268476691e-03
2.319999999999911040e+02,1.012792826554994030e-01,1.322327298841672466e-02,7.180262905114068173e-02,9.303386629867215207e-01,-3.609652346106363985e-01,-6.459208772677677013e-02,1.390596154147728022e-03
2.320999999999910983e+02,1.012574028183989699e-01,1.352766176269039507e-02,7.177474478272768965e-02,9.321867185059867777e-01,-3.564808495630726326e-01,-6.265915172558240986e-02,4.812113970051167672e-03
2.321999999999910926e+02,1.012350280181411460e-01,1.383186659578807508e-02,7.174622480422408743e-02,9.339990099860349115e-01,-3.519835999825616790e-01,-6.071010924844529727e-02,8.226622846865570132e-03
2.322999999999910870e+02,1.012121591526629616e-01,1.413588335860555857e-02,7.171706992322290919e-02,9.357754387697472254e-01,-3.474737391941058462e-01,-5.874502629285872218e-02,1.163402989530138570e-02
2.323999999999910813e+02,1.011887971394690999e-01,1.443970793171413941e-02,7.168728096490224744e-02,9.375159078599661910e-01,-3.429515209950655397e-01,-5.676397009248716763e-02,1.503424278152339436e-02
2.324999999999910756e+02,1.011649429155600105e-01,1.474333620556519085e-02,7.165685877195686337e-02,9.392203219250743196e-01,-3.384171996389369608e-01,-5.476700911377647280e-02,1.842716972927077590e-02
2.325999999999910699e+02,1.011405974373584538e-01,1.504676408069362779e-02,7.162580420452836771e-02,9.408885873044668946e-01,-3.338710298191168158e-01,-5.275421305246153630e-02,2.181271952192966046e-02
2.326999999999910642e+02,1.011157616806346166e-01,1.534998746792021369e-02,7.159411814013405539e-02,9.425206120139162369e-01,-3.293132666526565333e-01,-5.072565282997179570e-02,2.519080150455820302e-02
2.327999999999910585e+02,1.010904366404297983e-01,1.565300228855270870e-02,7.156180147359436639e-02,9.441163057508267231e-01,-3.247441656640063790e-01,-4.868140058973490641e-02,2.856132558586418208e-02
2.328999999999910528e+02,1.010646233309786812e-01,1.595580447458582948e-02,7.152885511695901422e-02,9.456755798993811135e-01,-3.201639827687512985e-01,-4.662152969337897412e-02,3.192420224013519520e-02
2.329999999999910472e+02,1.010383227856301441e-01,1.625838996889998958e-02,7.149527999943167123e-02,9.471983475355805204e-01,-3.155729742573409879e-01,-4.454611471683390250e-02,3.527934250912150016e-02
2.330999999999910415e+02,1.010115360567666876e-01,1.656075472545882887e-02,7.146107706729343256e-02,9.486845234321703568e-01,-3.109713967788135247e-01,-4.245523144633191193e-02,3.862665800387149462e-02
2.331999999999910358e+02,1.009842642157224440e-01,1.686289470950546807e-02,7.142624728382487853e-02,9.501340240634608136e-01,-3.063595073245167222e-01,-4.034895687430808953e-02,4.196606090651997661e-02
2.332999999999910301e+02,1.009565083526998697e-01,1.716480589775750895e-02,7.139079162922683242e-02,9.515467676100348715e-01,-3.017375632118262097e-01,-3.822736919520108856e-02,4.529746397202916858e-02
2.333999999999910244e+02,1.009282695766849786e-01,1.746648427860074057e-02,7.135471110053985544e-02,9.529226739633477328e-01,-2.971058220678633455e-01,-3.609054780115450445e-02,4.862078052988268173e-02
2.334999999999910187e+02,1.008995490153612590e-01,1.776792585228152352e-02,7.131800671156239557e-02,9.542616647302140098e-01,-2.924645418132136299e-01,-3.393857327761947568e-02,5.193592448573230991e-02
2.335999999999910131e+02,1.008703478150222571e-01,1.806912663109785239e-02,7.128067949276768733e-02,9.555636632371846684e-01,-2.878139806456473937e-01,-3.177152739885881483e-02,5.524281032299793726e-02
2.336999999999910074e+02,1.008406671404828148e-01,1.837008263958906512e-02,7.124273049121936097e-02,9.568285945348150578e-01,-2.831543970238445396e-01,-2.958949312335335327e-02,5.854135310442059453e-02
2.337999999999910017e+02,1.008105081749889609e-01,1.867078991472417501e-02,7.120416077048585812e-02,9.580563854018179226e-01,-2.784860496511237238e-01,-2.739255458911074581e-02,6.183146847356855297e-02
2.338999999999909960e+02,1.007798721201265679e-01,1.897124450608881838e-02,7.116497141055351527e-02,9.592469643491075004e-01,-2.738091974591785327e-01,-2.518079710887743614e-02,6.511307265629688590e-02
2.339999999999909903e+02,1.007487601957286066e-01,1.927144247607080058e-02,7.112516350773849527e-02,9.604002616237319323e-01,-2.691240995918221524e-01,-2.295430716525423062e-02,6.838608246216036635e-02
2.340999999999909846e+02,1.007171736397812351e-01,1.957137990004420222e-02,7.108473817459744215e-02,9.615162092126923188e-01,-2.644310153887405312e-01,-2.071317240571592805e-02,7.165041528577988095e-02
2.341999999999909789e+02,1.006851137083285275e-01,1.987105286655204556e-02,7.104369653983697019e-02,9.625947408466511979e-01,-2.597302043692574780e-01,-1.845748163753566790e-02,7.490598910816245737e-02
2.342999999999909733e+02,1.006525816753760239e-01,2.017045747748749673e-02,7.100203974822197339e-02,9.636357920035276692e-01,-2.550219262161114719e-01,-1.618732482261441702e-02,7.815272249797505788e-02
2.343999999999909676e+02,1.006195788327929885e-01,2.046958984827359704e-02,7.095976896048272753e-02,9.646392999119803857e-01,-2.503064407592465734e-01,-1.390279307221624176e-02,8.139053461277218071e-02
2.344999999999909619e+02,1.005861064902134616e-01,2.076844610804147451e-02,7.091688535322079878e-02,9.656052035547799672e-01,-2.455840079596189884e-01,-1.160397864160988071e-02,8.461934520017769246e-02
2.345999999999909562e+02,1.005521659749361307e-01,2.106702239980706021e-02,7.087339011881389761e-02,9.665334436720641742e-01,-2.408548878930192039e-01,-9.290974924617161068e-03,8.783907459902040582e-02
2.346999999999909505e+02,1.005177586318229538e-01,2.136531488064626408e-02,7.082928446531951139e-02,9.674239627644851680e-01,-2.361193407339133021e-01,-6.963876448068931704e-03,9.104964374042424924e-02
2.347999999999909448e+02,1.004828858231966437e-01,2.166331972186860341e-02,7.078456961637745459e-02,9.682767050962417521e-01,-2.313776267393035380e-01,-4.622778866169031595e-03,9.425097414885286184e-02
2.348999999999909392e+02,1.004475489287369322e-01,2.196103310918925966e-02,7.073924681111128099e-02,9.690916166979975932e-01,-2.266300062326093434e-01,-2.267778954766904668e-03,9.744298794310851664e-02
2.349999999999909335e+02,1.004117493453757920e-01,2.225845124289956706e-02,7.069331730402862723e-02,9.698686453696889753e-01,-2.218767395875713144e-01,1.010253944604939887e-04,1.006256078372860796e-01
2.350999999999909278e+02,1.003754884871913833e-01,2.255557033803588449e-02,7.064678236492050178e-02,9.706077406832162024e-01,-2.171180872121781791e-01,2.483535179916913221e-03,1.037987571416815746e-01
2.351999999999909221e+02,1.003387677853009724e-01,2.285238662454688180e-02,7.059964327875942192e-02,9.713088539850248671e-01,-2.123543095326196062e-01,4.879650296084486923e-03,1.069623597636560758e-01
2.352999999999909164e+02,1.003015886877527268e-01,2.314889634745917468e-02,7.055190134559659321e-02,9.719719383985726546e-01,-2.075856669772652430e-01,7.289269539610260251e-03,1.101163402084548160e-01
2.353999999999909107e+02,1.002639526594164138e-01,2.344509576704132195e-02,7.050355788045799266e-02,9.725969488266815732e-01,-2.028124199606711198e-01,9.712290615480892106e-03,1.132606235799814010e-01
2.354999999999909051e+02,1.002258611818729883e-01,2.374098115896617484e-02,7.045461421323946649e-02,9.731838419537792717e-01,-1.980348288676160029e-01,1.214861014328490023e-02,1.163951355815280031e-01
2.355999999999908994e+02,1.001873157533032105e-01,2.403654881447155056e-02,7.040507168860080101e-02,9.737325762480252278e-01,-1.932531540371678347e-01,1.459812366356174999e-02,1.195198025164611877e-01
2.356999999999908937e+02,1.001483178883751241e-01,2.433179504051921974e-02,7.035493166585879421e-02,9.742431119633248038e-01,-1.884676557467824254e-01,1.706072564423714855e-02,1.226345512888637468e-01
2.357999999999908880e+02,1.001088691181305501e-01,2.462671615995218680e-02,7.030419551887936991e-02,9.747154111412293931e-01,-1.836785941964351465e-01,1.953630948714382698e-02,1.257393094041326098e-01
2.358999999999908823e+02,1.000689709898705815e-01,2.492130851165027736e-02,7.025286463596872033e-02,9.751494376127228803e-01,-1.788862294927873187e-01,2.202476753462710712e-02,1.288340049695332612e-01
2.359999999999908766e+02,1.000286250670400501e-01,2.521556845068397695e-02,7.020094041976351895e-02,9.755451569998968564e-01,-1.740908216333887648e-01,2.452599107623465099e-02,1.319185666947108315e-01
2.360999999999908709e+02,9.998783292911103682e-02,2.550949234846654895e-02,7.014842428712017575e-02,9.759025367175097054e-01,-1.692926304909172230e-01,2.703987035548949605e-02,1.349929238921575847e-01
2.361999999999908653e+02,9.994659617146542385e-02,2.580307659290439690e-02,7.009531766900319039e-02,9.762215459744355561e-01,-1.644919157974567281e-01,2.956629457674586972e-02,1.380570064776381056e-01
2.362999999999908596e+02,9.990491640527647543e-02,2.609631758854566441e-02,7.004162201037261726e-02,9.765021557749982151e-01,-1.596889371288156001e-01,3.210515191212688635e-02,1.411107449705709949e-01
2.363999999999908539e+02,9.986279525738948892e-02,2.638921175672704830e-02,6.998733877007060067e-02,9.767443389201934112e-01,-1.548839538888857614e-01,3.465632950854351940e-02,1.441540704943686246e-01
2.364999999999908482e+02,9.982023437020154377e-02,2.668175553571885267e-02,6.993246942070711902e-02,9.769480700087964653e-01,-1.500772252940442697e-01,3.721971349479398505e-02,1.471869147767341235e-01
2.365999999999908425e+02,9.977723540154037618e-02,2.697394538086821461e-02,6.987701544854478530e-02,9.771133254383608246e-01,-1.452690103575990932e-01,3.979518898874292998e-02,1.502092101499168386e-01
2.366999999999908368e+02,9.973380002454232396e-02,2.726577776474054665e-02,6.982097835338291203e-02,9.772400834060991359e-01,-1.404595678742791842e-01,4.238264010457950398e-02,1.532208895509253044e-01
2.367999999999908312e+02,9.968992992752943871e-02,2.755724917725914033e-02,6.976435964844064641e-02,9.773283239096560715e-01,-1.356491564047713760e-01,4.498194996015372760e-02,1.562218865216992714e-01
