time,wx,wy,wz,a0,a1,a2,a3
2.090999999999924057e+02,9.378857968611171991e-02,-5.299885361553988844e-02,6.192765126348358240e-02,6.099405415492120675e-01,8.711127072031636664e-02,6.796334031225259587e-01,0.000000000000000000e+00
2.091999999999924000e+02,9.386421347530632397e-02,-5.275574394387783778e-02,6.203114548661529948e-02,6.152669041106807457e-01,8.861311642974198377e-02,6.810834015876792158e-01,0.000000000000000000e+00
2.092999999999923944e+02,9.393962614697765057e-02,-5.251203160623323096e-02,6.213424805192774986e-02,6.206188389163840302e-01,9.012710790036156105e-02,6.825352330092833153e-01,0.000000000000000000e+00
2.093999999999923887e+02,9.401481520463557395e-02,-5.226771806240627233e-02,6.223695677321947062e-02,6.259966460125867549e-01,9.165333423582355810e-02,6.839889242309068473e-01,0.000000000000000000e+00
2.094999999999923830e+02,9.408977815355359930e-02,-5.202280479387532547e-02,6.233926946495688820e-02,6.314006298040013565e-01,9.319188566903553739e-02,6.854445017500417903e-01,0.000000000000000000e+00
2.095999999999923773e+02,9.416451250089656611e-02,-5.177729330383813722e-02,6.244118394239540210e-02,6.368310991317651659e-01,9.474285357801363883e-02,6.869019917037721967e-01,0.000000000000000000e+00
2.096999999999923716e+02,9.423901575584896217e-02,-5.153118511725158363e-02,6.254269802170100978e-02,6.422883673530750404e-01,9.630633050198833534e-02,6.883614198539292905e-01,0.000000000000000000e+00
2.097999999999923659e+02,9.431328542974383444e-02,-5.128448178086992409e-02,6.264380952007256309e-02,6.477727524225197486e-01,9.788241015777071619e-02,6.898228115717173203e-01,0.000000000000000000e+00
2.098999999999923602e+02,9.438731903619228258e-02,-5.103718486328156362e-02,6.274451625586451031e-02,6.532845769751509657e-01,9.947118745638310056e-02,6.912861918217898527e-01,0.000000000000000000e+00
2.099999999999923546e+02,9.446111409121354940e-02,-5.078929595494428156e-02,6.284481604871029747e-02,6.588241684113363972e-01,1.010727585199582002e-01,6.927515851457588525e-01,0.000000000000000000e+00
2.100999999999923489e+02,9.453466811336565245e-02,-5.054081666821892693e-02,6.294470671964623454e-02,6.643918589834389987e-01,1.026872206989108693e-01,6.942190156451171212e-01,0.000000000000000000e+00
2.101999999999923432e+02,9.460797862387662627e-02,-5.029174863740159401e-02,6.304418609123595141e-02,6.699879858843664771e-01,1.043146725893866616e-01,6.956885069635523333e-01,0.000000000000000000e+00
2.102999999999923375e+02,9.468104314677622257e-02,-5.004209351875421596e-02,6.314325198769535352e-02,6.756128913380388123e-01,1.059552140509913282e-01,6.971600822686334631e-01,0.000000000000000000e+00
2.103999999999923318e+02,9.475385920902827663e-02,-4.979185299053360408e-02,6.324190223501809094e-02,6.812669226918198762e-01,1.076089462248054768e-01,6.986337642328459552e-01,0.000000000000000000e+00
2.104999999999923261e+02,9.482642434066347603e-02,-4.954102875301889808e-02,6.334013466110159640e-02,6.869504325109641041e-01,1.092759715516887775e-01,7.001095750139545437e-01,0.000000000000000000e+00
2.105999999999923205e+02,9.489873607491275398e-02,-4.928962252853742038e-02,6.343794709587349812e-02,6.926637786751265180e-01,1.109563937908778497e-01,7.015875362346690736e-01,0.000000000000000000e+00
2.106999999999923148e+02,9.497079194834109894e-02,-4.903763606148894144e-02,6.353533737141868476e-02,6.984073244769896105e-01,1.126503180388822994e-01,7.030676689615892316e-01,0.000000000000000000e+00
2.107999999999923091e+02,9.504258950098190550e-02,-4.878507111836830057e-02,6.363230332210668971e-02,-7.004411458553224668e-01,-1.137504336399608740e-01,-7.008077432186410327e-01,0.000000000000000000e+00
2.108999999999923034e+02,9.511412627647182483e-02,-4.853192948778640298e-02,6.372884278471964425e-02,-6.987875151930493800e-01,-1.142562694802913281e-01,-6.948526531005149165e-01,0.000000000000000000e+00
2.109999999999922977e+02,9.518539982218603146e-02,-4.827821298048960014e-02,6.382495359858063322e-02,-6.971110324733795771e-01,-1.147505234195646956e-01,-6.889367814658757805e-01,0.000000000000000000e+00
2.110999999999922920e+02,9.525640768937400360e-02,-4.802392342937737701e-02,6.392063360568252250e-02,-6.954121548670025854e-01,-1.152332706769725185e-01,-6.830598873153826966e-01,0.000000000000000000e+00
2.111999999999922863e+02,9.532714743329573359e-02,-4.776906268951838785e-02,6.401588065081720291e-02,-6.936913317449292515e-01,-1.157045859268740345e-01,-6.772217290636107778e-01,0.000000000000000000e+00
2.112999999999922807e+02,9.539761661335838250e-02,-4.751363263816483357e-02,6.411069258170527807e-02,-6.919490047983826164e-01,-1.161645432931008859e-01,-6.714220646230690814e-01,0.000000000000000000e+00
2.113999999999922750e+02,9.546781279325330938e-02,-4.725763517476510439e-02,6.420506724912612706e-02,-6.901856081573601864e-01,-1.166132163436946895e-01,-6.656606514852390077e-01,0.000000000000000000e+00
2.114999999999922693e+02,9.553773354109362792e-02,-4.700107222097478499e-02,6.429900250704836950e-02,-6.884015685078573865e-01,-1.170506780860613300e-01,-6.599372467987171254e-01,0.000000000000000000e+00
2.115999999999922636e+02,9.560737642955202675e-02,-4.674394572066588316e-02,6.439249621276076085e-02,-6.865973052077423144e-01,-1.174770009625262235e-01,-6.542516074445439145e-01,0.000000000000000000e+00
2.116999999999922579e+02,9.567673903599906160e-02,-4.648625763993439325e-02,6.448554622700340688e-02,-6.847732304012746907e-01,-1.178922568462754811e-01,-6.486034901087986970e-01,0.000000000000000000e+00
2.117999999999922522e+02,9.574581894264183601e-02,-4.622800996710608318e-02,6.457815041409938062e-02,-6.829297491322621205e-01,-1.182965170376680808e-01,-6.429926513525378029e-01,0.000000000000000000e+00
2.118999999999922466e+02,9.581461373666297354e-02,-4.596920471274056758e-02,6.467030664208667234e-02,-6.810672594558483395e-01,-1.186898522609048240e-01,-6.374188476791532443e-01,0.000000000000000000e+00
2.119999999999922409e+02,9.588312101036000623e-02,-4.570984390963359761e-02,6.476201278285044494e-02,-6.791861525489304441e-01,-1.190723326610402949e-01,-6.318818355992246172e-01,0.000000000000000000e+00
2.120999999999922352e+02,9.595133836128504068e-02,-4.544992961281763000e-02,6.485326671225569162e-02,-6.772868128192018888e-01,-1.194440278013242096e-01,-6.263813716929379494e-01,0.000000000000000000e+00
2.121999999999922295e+02,9.601926339238481267e-02,-4.518946389956059184e-02,6.494406631028014354e-02,-6.753696180128201387e-01,-1.198050066608593311e-01,-6.209172126701408834e-01,0.000000000000000000e+00
2.122999999999922238e+02,9.608689371214100550e-02,-4.492844886936285531e-02,6.503440946114748267e-02,-6.734349393206984224e-01,-1.201553376325632250e-01,-6.154891154281046939e-01,0.000000000000000000e+00
2.123999999999922181e+02,9.615422693471090132e-02,-4.466688664395244285e-02,6.512429405346087385e-02,-6.714831414834228074e-01,-1.204950885214217116e-01,-6.100968371070585317e-01,0.000000000000000000e+00
2.124999999999922125e+02,9.622126068006825461e-02,-4.440477936727842134e-02,6.521371798033673284e-02,-6.695145828947955957e-01,-1.208243265430221647e-01,-6.047401351435627292e-01,0.000000000000000000e+00
2.125999999999922068e+02,9.628799257414449864e-02,-4.414212920550249220e-02,6.530267913953878567e-02,-6.675296157040080391e-01,-1.211431183223551922e-01,-5.994187673217843404e-01,0.000000000000000000e+00
2.126999999999922011e+02,9.635442024897020175e-02,-4.387893834698873563e-02,6.539117543361237794e-02,-6.655285859164461471e-01,-1.214515298928736109e-01,-5.941324918227377516e-01,0.000000000000000000e+00
2.127999999999921954e+02,9.642054134281670408e-02,-4.361520900229156478e-02,6.547920477001896444e-02,-6.635118334931326967e-01,-1.217496266957980855e-01,-5.888810672715502070e-01,0.000000000000000000e+00
2.128999999999921897e+02,9.648635350033805957e-02,-4.335094340414179931e-02,6.556676506127090409e-02,-6.614796924488122176e-01,-1.220374735796588839e-01,-5.836642527828119764e-01,0.000000000000000000e+00
2.129999999999921840e+02,9.655185437271315840e-02,-4.308614380743092803e-02,6.565385422506637980e-02,-6.594324909486830588e-01,-1.223151348000638267e-01,-5.784818080040688981e-01,0.000000000000000000e+00
2.130999999999921783e+02,9.661704161778802979e-02,-4.282081248919351879e-02,6.574047018442456813e-02,-6.573705514037839759e-01,-1.225826740196826747e-01,-5.733334931575128079e-01,0.000000000000000000e+00
2.131999999999921727e+02,9.668191290021835305e-02,-4.255495174858772711e-02,6.582661086782097548e-02,-6.552941905650417898e-01,-1.228401543084384900e-01,-5.682190690799246990e-01,0.000000000000000000e+00
2.132999999999921670e+02,9.674646589161214894e-02,-4.228856390687397993e-02,6.591227420932294079e-02,-6.532037196159881098e-01,-1.230876381438970324e-01,-5.631382972609245696e-01,0.000000000000000000e+00
2.133999999999921613e+02,9.681069827067260991e-02,-4.202165130739175802e-02,6.599745814872524929e-02,-6.510994442641533375e-01,-1.233251874118451857e-01,-5.580909398795781406e-01,0.000000000000000000e+00
2.134999999999921556e+02,9.687460772334104131e-02,-4.175421631553451196e-02,6.608216063168595444e-02,-6.489816648311460545e-01,-1.235528634070501008e-01,-5.530767598394130680e-01,0.000000000000000000e+00
2.135999999999921499e+02,9.693819194294001074e-02,-4.148626131872265588e-02,6.616637960986229694e-02,-6.468506763414278993e-01,-1.237707268341907141e-01,-5.480955208018913893e-01,0.000000000000000000e+00
2.136999999999921442e+02,9.700144863031651132e-02,-4.121778872637470170e-02,6.625011304104667931e-02,-6.447067686097924799e-01,-1.239788378089537735e-01,-5.431469872183880554e-01,0.000000000000000000e+00
2.137999999999921386e+02,9.706437549398529152e-02,-4.094880096987646434e-02,6.633335888930282087e-02,-6.425502263275598702e-01,-1.241772558592866005e-01,-5.382309243607209526e-01,0.000000000000000000e+00
2.138999999999921329e+02,9.712697025027225428e-02,-4.067930050254836560e-02,6.641611512510194049e-02,-6.403813291474956815e-01,-1.243660399267993294e-01,-5.333470983502777152e-01,0.000000000000000000e+00
2.139999999999921272e+02,9.718923062345788400e-02,-4.040928979961081607e-02,6.649837972545902254e-02,-6.382003517674658122e-01,-1.245452483683092831e-01,-5.284952761857838466e-01,0.000000000000000000e+00
2.140999999999921215e+02,9.725115434592074282e-02,-4.013877135814769570e-02,6.658015067406911069e-02,-6.360075640128389773e-01,-1.247149389575206435e-01,-5.236752257697543378e-01,0.000000000000000000e+00
2.141999999999921158e+02,9.731273915828103638e-02,-3.986774769706785682e-02,6.666142596144368493e-02,-6.338032309176472312e-01,-1.248751688868328102e-01,-5.188867159336711943e-01,0.000000000000000000e+00
2.142999999999921101e+02,9.737398280954415175e-02,-3.959622135706475365e-02,6.674220358504699691e-02,-6.315876128045165849e-01,-1.250259947692708429e-01,-5.141295164619271718e-01,0.000000000000000000e+00
2.143999999999921044e+02,9.743488305724420928e-02,-3.932419490057410122e-02,6.682248154943247476e-02,-6.293609653633795986e-01,-1.251674726405318516e-01,-5.094033981145744683e-01,0.000000000000000000e+00
2.144999999999920988e+02,9.749543766758761443e-02,-3.905167091172959126e-02,6.690225786637907235e-02,-6.271235397289828262e-01,-1.252996579611413142e-01,-5.047081326489173403e-01,0.000000000000000000e+00
2.145999999999920931e+02,9.755564441559656796e-02,-3.877865199631666537e-02,6.698153055502761855e-02,-6.248755825571997713e-01,-1.254226056187135174e-01,-5.000434928399863921e-01,0.000000000000000000e+00
2.146999999999920874e+02,9.761550108525253455e-02,-3.850514078172433824e-02,6.706029764201712484e-02,-6.226173361001638984e-01,-1.255363699303105041e-01,-4.954092524999291758e-01,0.000000000000000000e+00
2.147999999999920817e+02,9.767500546963965580e-02,-3.823113991689507801e-02,6.713855716162102361e-02,-6.203490382802330227e-01,-1.256410046448941387e-01,-4.908051864963542954e-01,0.000000000000000000e+00
2.148999999999920760e+02,9.773415537108809392e-02,-3.795665207227268134e-02,6.721630715588333693e-02,-6.180709227627980695e-01,-1.257365629458660761e-01,-4.862310707696613776e-01,0.000000000000000000e+00
2.149999999999920703e+02,9.779294860131726441e-02,-3.768167993974826102e-02,6.729354567475480386e-02,-6.157832190279499684e-01,-1.258230974536906632e-01,-4.816866823493916594e-01,0.000000000000000000e+00
2.150999999999920647e+02,9.785138298157894376e-02,-3.740622623260417973e-02,6.737027077622882720e-02,-6.134861524410168965e-01,-1.259006602285958065e-01,-4.771717993696304450e-01,0.000000000000000000e+00
2.151999999999920590e+02,9.790945634280029397e-02,-3.713029368545608944e-02,6.744648052647736480e-02,-6.111799443219855243e-01,-1.259693027733472248e-01,-4.726862010834935734e-01,0.000000000000000000e+00
2.152999999999920533e+02,9.796716652572672046e-02,-3.685388505419295857e-02,6.752217299998669597e-02,-6.088648120138191455e-01,-1.260290760360916473e-01,-4.682296678767278175e-01,0.000000000000000000e+00
2.153999999999920476e+02,9.802451138106456352e-02,-3.657700311591513542e-02,6.759734627969297971e-02,-6.065409689496864543e-01,-1.260800304132645155e-01,-4.638019812804554665e-01,0.000000000000000000e+00
2.154999999999920419e+02,9.808148876962365093e-02,-3.629965066887043401e-02,6.767199845711770190e-02,-6.042086247191139625e-01,-1.261222157525580256e-01,-4.594029239830911271e-01,0.000000000000000000e+00
2.155999999999920362e+02,9.813809656245958690e-02,-3.602183053238823540e-02,6.774612763250291436e-02,-6.018679851330756003e-01,-1.261556813559455148e-01,-4.550322798414594416e-01,0.000000000000000000e+00
2.156999999999920306e+02,9.819433264101593006e-02,-3.574354554681163920e-02,6.781973191494627962e-02,-5.995192522880327113e-01,-1.261804759827583333e-01,-4.506898338911404789e-01,0.000000000000000000e+00
2.157999999999920249e+02,9.825019489726602440e-02,-3.546479857342758890e-02,6.789280942253593520e-02,-5.971626246289382101e-01,-1.261966478528114832e-01,-4.463753723560690001e-01,0.000000000000000000e+00
2.158999999999920192e+02,9.830568123385473311e-02,-3.518559249439504738e-02,6.796535828248509437e-02,-5.947982970112183354e-01,-1.262042446495743320e-01,-4.420886826574138562e-01,0.000000000000000000e+00
2.159999999999920135e+02,9.836078956423975617e-02,-3.490593021267118096e-02,6.803737663126641078e-02,-5.924264607617448775e-01,-1.262033135233830428e-01,-4.378295534217614970e-01,0.000000000000000000e+00
2.160999999999920078e+02,9.841551781283279510e-02,-3.462581465193555891e-02,6.810886261474606573e-02,-5.900473037388118680e-01,-1.261939010946913908e-01,-4.335977744886284624e-01,0.000000000000000000e+00
2.161999999999920021e+02,9.846986391514038484e-02,-3.434524875651237541e-02,6.817981438831764718e-02,-5.876610103911297234e-01,-1.261760534573567460e-01,-4.293931369173258350e-01,0.000000000000000000e+00
2.162999999999919964e+02,9.852382581790437854e-02,-3.406423549129068001e-02,6.825023011703564013e-02,-5.852677618158506068e-01,-1.261498161819581409e-01,-4.252154329931985832e-01,0.000000000000000000e+00
2.163999999999919908e+02,9.857740147924214102e-02,-3.378277784164263747e-02,6.832010797574868122e-02,-5.828677358156378885e-01,-1.261152343191434266e-01,-4.210644562332618857e-01,0.000000000000000000e+00
2.164999999999919851e+02,9.863058886878639520e-02,-3.350087881333978918e-02,6.838944614923243848e-02,-5.804611069547929159e-01,-1.260723524030027964e-01,-4.169400013912554215e-01,0.000000000000000000e+00
2.165999999999919794e+02,9.868338596782470773e-02,-3.321854143246735086e-02,6.845824283232219976e-02,-5.780480466144528595e-01,-1.260212144544658186e-01,-4.128418644621371092e-01,0.000000000000000000e+00
2.166999999999919737e+02,9.873579076943857225e-02,-3.293576874533652582e-02,6.852649623004504476e-02,-5.756287230468720706e-01,-1.259618639847194244e-01,-4.087698426860358891e-01,0.000000000000000000e+00
2.167999999999919680e+02,9.878780127864214555e-02,-3.265256381839483357e-02,6.859420455775169789e-02,-5.732033014288000494e-01,-1.258943439986442980e-01,-4.047237345516832563e-01,0.000000000000000000e+00
2.168999999999919623e+02,9.883941551252047042e-02,-3.236892973813448177e-02,6.866136604124795095e-02,-5.707719439139696815e-01,-1.258186969982672265e-01,-4.007033397993424728e-01,0.000000000000000000e+00
2.169999999999919567e+02,9.889063150036742078e-02,-3.208486961099873275e-02,6.872797891692569716e-02,-5.683348096847078423e-01,-1.257349649862271879e-01,-3.967084594232541672e-01,0.000000000000000000e+00
2.170999999999919510e+02,9.894144728382303633e-02,-3.180038656328633417e-02,6.879404143189350729e-02,-5.658920550026816931e-01,-1.256431894692528195e-01,-3.927388956736154180e-01,0.000000000000000000e+00
2.171999999999919453e+02,9.899186091701051016e-02,-3.151548374105396511e-02,6.885955184410684493e-02,-5.634438332587927700e-01,-1.255434114616492125e-01,-3.887944520581106400e-01,0.000000000000000000e+00
2.172999999999919396e+02,9.904187046667263516e-02,-3.123016431001671839e-02,6.892450842249772669e-02,-5.609902950222321882e-01,-1.254356714887919499e-01,-3.848749333430100394e-01,0.000000000000000000e+00
2.173999999999919339e+02,9.909147401230776475e-02,-3.094443145544662280e-02,6.898890944710397988e-02,-5.585315880887088413e-01,-1.253200095906263356e-01,-3.809801455538527337e-01,0.000000000000000000e+00
2.174999999999919282e+02,9.914066964630526002e-02,-3.065828838206920842e-02,6.905275320919797288e-02,-5.560678575278635849e-01,-1.251964653251701753e-01,-3.771098959757295255e-01,0.000000000000000000e+00
2.175999999999919226e+02,9.918945547408039576e-02,-3.037173831395811874e-02,6.911603801141483205e-02,-5.535992457298809510e-01,-1.250650777720179463e-01,-3.732639931531814281e-01,0.000000000000000000e+00
2.176999999999919169e+02,9.923782961420871129e-02,-3.008478449442778674e-02,6.917876216788020061e-02,-5.511258924513112722e-01,-1.249258855358450215e-01,-3.694422468897279876e-01,0.000000000000000000e+00
2.177999999999919112e+02,9.928579019855979237e-02,-2.979743018592414042e-02,6.924092400433737304e-02,-5.486479348601152051e-01,-1.247789267499098687e-01,-3.656444682470404994e-01,0.000000000000000000e+00
2.178999999999919055e+02,9.933333537243049793e-02,-2.950967866991338964e-02,6.930252185827391609e-02,-5.461655075799417558e-01,-1.246242390795530286e-01,-3.618704695437731655e-01,0.000000000000000000e+00
2.179999999999918998e+02,9.938046329467750684e-02,-2.922153324676888750e-02,6.936355407904772064e-02,-5.436787427336527978e-01,-1.244618597256910847e-01,-3.581200643540666806e-01,0.000000000000000000e+00
2.180999999999918941e+02,9.942717213784935115e-02,-2.893299723565603485e-02,6.942401902801244307e-02,-5.411877699861049607e-01,-1.242918254283042895e-01,-3.543930675057362922e-01,0.000000000000000000e+00
2.181999999999918884e+02,9.947346008831768616e-02,-2.864407397441529404e-02,6.948391507864236372e-02,-5.386927165862009925e-01,-1.241141724699164339e-01,-3.506892950781579921e-01,0.000000000000000000e+00
2.182999999999918828e+02,9.951932534640801908e-02,-2.835476681944327018e-02,6.954324061665662082e-02,-5.361937074082213650e-01,-1.239289366790656266e-01,-3.470085643998641056e-01,0.000000000000000000e+00
2.183999999999918771e+02,9.956476612652967462e-02,-2.806507914557188066e-02,6.960199404014276447e-02,-5.336908649924485548e-01,-1.237361534337647478e-01,-3.433506940458609380e-01,0.000000000000000000e+00
2.184999999999918714e+02,9.960978065730514974e-02,-2.777501434594564778e-02,6.966017375967972769e-02,-5.311843095850941054e-01,-1.235358576649503159e-01,-3.397155038346796885e-01,0.000000000000000000e+00
2.185999999999918657e+02,9.965436718169867758e-02,-2.748457583189706233e-02,6.971777819846004809e-02,-5.286741591775396820e-01,-1.233280838599186136e-01,-3.361028148251715697e-01,0.000000000000000000e+00
2.186999999999918600e+02,9.969852395714413895e-02,-2.719376703282008756e-02,6.977480579241146508e-02,-5.261605295449043318e-01,-1.231128660657480750e-01,-3.325124493130582337e-01,0.000000000000000000e+00
2.187999999999918543e+02,9.974224925567218292e-02,-2.690259139604177924e-02,6.983125499031778149e-02,-5.236435342839466101e-01,-1.228902378927067274e-01,-3.289442308272478854e-01,0.000000000000000000e+00
2.188999999999918487e+02,9.978554136403662567e-02,-2.661105238669202178e-02,6.988712425393903138e-02,-5.211232848503144499e-01,-1.226602325176437969e-01,-3.253979841259269090e-01,0.000000000000000000e+00
2.189999999999918430e+02,9.982839858384001674e-02,-2.631915348757141865e-02,6.994241205813084283e-02,-5.185998905951513249e-01,-1.224228826873645232e-01,-3.218735351924372767e-01,0.000000000000000000e+00
2.190999999999918373e+02,9.987081923165849751e-02,-2.602689819901731968e-02,6.999711689096313472e-02,-5.160734588010710278e-01,-1.221782207219871824e-01,-3.183707112309487330e-01,0.000000000000000000e+00
2.191999999999918316e+02,9.991280163916575752e-02,-2.573429003876800958e-02,7.005123725383800848e-02,-5.135440947175097248e-01,-1.219262785182815695e-01,-3.148893406619352464e-01,0.000000000000000000e+00
2.192999999999918259e+02,9.995434415325624156e-02,-2.544133254182506104e-02,7.010477166160683504e-02,-5.110119015954663890e-01,-1.216670875529880791e-01,-3.114292531174643885e-01,0.000000000000000000e+00
2.193999999999918202e+02,9.999544513616746844e-02,-2.514802926031386304e-02,7.015771864268656455e-02,-5.084769807216410475e-01,-1.214006788861165531e-01,-3.079902794363084118e-01,0.000000000000000000e+00
2.194999999999918145e+02,1.000361029656014755e-01,-2.485438376334232757e-02,7.021007673917520342e-02,-5.059394314519817248e-01,-1.211270831642242418e-01,-3.045722516588851292e-01,0.000000000000000000e+00
2.195999999999918089e+02,1.000763160348454583e-01,-2.456039963685781313e-02,7.026184450696650041e-02,-5.033993512446482965e-01,-1.208463306236721574e-01,-3.011750030220367580e-01,0.000000000000000000e+00
2.196999999999918032e+02,1.001160827528914388e-01,-2.426608048350223021e-02,7.031302051586373059e-02,-5.008568356924042453e-01,-1.205584510938590703e-01,-2.977983679536544415e-01,0.000000000000000000e+00
2.197999999999917975e+02,1.001554015445550450e-01,-2.397142992246537388e-02,7.036360334969261887e-02,-4.983119785544448122e-01,-1.202634740004326769e-01,-2.944421820671559997e-01,0.000000000000000000e+00
2.198999999999917918e+02,1.001942708505933893e-01,-2.367645158933649741e-02,7.041359160641343096e-02,-4.957648717876720346e-01,-1.199614283684772020e-01,-2.911062821558242364e-01,0.000000000000000000e+00
2.199999999999917861e+02,1.002326891278219889e-01,-2.338114913595410252e-02,7.046298389823213437e-02,-4.932156055774243320e-01,-1.196523428256769106e-01,-2.877905061870124626e-01,0.000000000000000000e+00
2.200999999999917804e+02,1.002706548492307143e-01,-2.308552623025400888e-02,7.051177885171064363e-02,-4.906642683676713523e-01,-1.193362456054551241e-01,-2.844946932962245101e-01,0.000000000000000000e+00
2.201999999999917748e+02,1.003081665040987808e-01,-2.278958655611566797e-02,7.055997510787614946e-02,-4.881109468906817961e-01,-1.190131645500880075e-01,-2.812186837810756179e-01,0.000000000000000000e+00
2.202999999999917691e+02,1.003452225981087409e-01,-2.249333381320676312e-02,7.060757132232953204e-02,-4.855557261961737647e-01,-1.186831271137928911e-01,-2.779623190951401868e-01,0.000000000000000000e+00
2.203999999999917634e+02,1.003818216534594632e-01,-2.219677171682610597e-02,7.065456616535273349e-02,-4.829986896799560170e-01,-1.183461603657905148e-01,-2.747254418416931743e-01,0.000000000000000000e+00
2.204999999999917577e+02,1.004179622089780843e-01,-2.189990399774482260e-02,7.070095832201528374e-02,-4.804399191120687918e-01,-1.180022909933408776e-01,-2.715078957673505156e-01,0.000000000000000000e+00
2.205999999999917520e+02,1.004536428202309484e-01,-2.160273440204586726e-02,7.074674649227973011e-02,-4.778794946644327468e-01,-1.176515453047523030e-01,-2.683095257556144531e-01,0.000000000000000000e+00
2.206999999999917463e+02,1.004888620596334770e-01,-2.130526669096187084e-02,7.079192939110609539e-02,-4.753174949380141179e-01,-1.172939492323632343e-01,-2.651301778203294379e-01,0.000000000000000000e+00
2.207999999999917407e+02,1.005236185165589297e-01,-2.100750464071131710e-02,7.083650574855535065e-02,-4.727539969895145355e-01,-1.169295283354966353e-01,-2.619696990990537100e-01,0.000000000000000000e+00
2.208999999999917350e+02,1.005579107974461511e-01,-2.070945204233309855e-02,7.088047430989184716e-02,-4.701890763575934384e-01,-1.165583078033864267e-01,-2.588279378463517744e-01,0.000000000000000000e+00
2.209999999999917293e+02,1.005917375259061664e-01,-2.041111270151943144e-02,7.092383383568465205e-02,-4.676228070886308541e-01,-1.161803124580759045e-01,-2.557047434270128261e-01,0.000000000000000000e+00
2.210999999999917236e+02,1.006250973428276796e-01,-2.011249043844717463e-02,7.096658310190789853e-02,-4.650552617620389295e-01,-1.157955667572876934e-01,-2.525999663091998970e-01,0.000000000000000000e+00
2.211999999999917179e+02,1.006579889064814076e-01,-1.981358908760753879e-02,7.100872090003998438e-02,-4.624865115151292061e-01,-1.154040947972650166e-01,-2.495134580575343042e-01,0.000000000000000000e+00
2.212999999999917122e+02,1.006904108926233166e-01,-1.951441249763422384e-02,7.105024603716174336e-02,-4.599166260675439100e-01,-1.150059203155841536e-01,-2.464450713261197301e-01,0.000000000000000000e+00
2.213999999999917065e+02,1.007223619945966653e-01,-1.921496453112998826e-02,7.109115733605349263e-02,-4.573456737452581411e-01,-1.146010666939377282e-01,-2.433946598515106530e-01,0.000000000000000000e+00
2.214999999999917009e+02,1.007538409234328830e-01,-1.891524906449167792e-02,7.113145363529092824e-02,-4.547737215041607328e-01,-1.141895569608886857e-01,-2.403620784456287629e-01,0.000000000000000000e+00
2.215999999999916952e+02,1.007848464079512396e-01,-1.861526998773371799e-02,7.117113378933993817e-02,-4.522008349532208316e-01,-1.137714137945948223e-01,-2.373471829886317774e-01,0.000000000000000000e+00
2.216999999999916895e+02,1.008153771948573502e-01,-1.831503120431008519e-02,7.121019666865026354e-02,-4.496270783772474133e-01,-1.133466595255036152e-01,-2.343498304217383199e-01,0.000000000000000000e+00
2.217999999999916838e+02,1.008454320488404027e-01,-1.801453663093478819e-02,7.124864115974796630e-02,-4.470525147592485649e-01,-1.129153161390173132e-01,-2.313698787400126355e-01,0.000000000000000000e+00
2.218999999999916781e+02,1.008750097526692063e-01,-1.771379019740088046e-02,7.128646616532675895e-02,-4.444772058023976347e-01,-1.124774052781280093e-01,-2.284071869851126979e-01,0.000000000000000000e+00
2.219999999999916724e+02,1.009041091072869489e-01,-1.741279584639798123e-02,7.132367060433809913e-02,-4.419012119516130266e-01,-1.120329482460227094e-01,-2.254616152380052307e-01,0.000000000000000000e+00
2.220999999999916668e+02,1.009327289319047194e-01,-1.711155753332837398e-02,7.136025341208016015e-02,-4.393245924147581305e-01,-1.115819660086582593e-01,-2.225330246116508093e-01,0.000000000000000000e+00
2.221999999999916611e+02,1.009608680640937395e-01,-1.681007922612167554e-02,7.139621354028555245e-02,-4.367474051834681070e-01,-1.111244791973059476e-01,-2.196212772436625382e-01,0.000000000000000000e+00
2.222999999999916554e+02,1.009885253598763327e-01,-1.650836490504808615e-02,7.143154995720776834e-02,-4.341697070536100767e-01,-1.106605081110658279e-01,-2.167262362889410821e-01,0.000000000000000000e+00
2.223999999999916497e+02,1.010156996938155471e-01,-1.620641856253025870e-02,7.146626164770650269e-02,-4.315915536453827639e-01,-1.101900727193506346e-01,-2.138477659122892394e-01,0.000000000000000000e+00
2.224999999999916440e+02,1.010423899591034874e-01,-1.590424420295380101e-02,7.150034761333159961e-02,-4.290129994230622579e-01,-1.097131926643391958e-01,-2.109857312810087260e-01,0.000000000000000000e+00
2.225999999999916383e+02,1.010685950676483563e-01,-1.560184584247640768e-02,7.153380687240581959e-02,-4.264340977143995515e-01,-1.092298872633994111e-01,-2.081399985574821365e-01,0.000000000000000000e+00
2.226999999999916326e+02,1.010943139501600391e-01,-1.529922750883568050e-02,7.156663846010631602e-02,-4.238549007296765758e-01,-1.087401755114805885e-01,-2.053104348917424715e-01,0.000000000000000000e+00
2.227999999999916270e+02,1.011195455562344941e-01,-1.499639324115562347e-02,7.159884142854479328e-02,-4.212754595804258373e-01,-1.082440760834752908e-01,-2.024969084140330611e-01,0.000000000000000000e+00
2.228999999999916213e+02,1.011442888544366314e-01,-1.469334708975184728e-02,7.163041484684640192e-02,-4.186958242978203182e-01,-1.077416073365505961e-01,-1.996992882273600500e-01,0.000000000000000000e+00
2.229999999999916156e+02,1.011685428323818997e-01,-1.439009311593550562e-02,7.166135780122728782e-02,-4.161160438507388037e-01,-1.072327873124486741e-01,-1.969174444000399982e-01,0.000000000000000000e+00
